896423306	GYR	-0.85154617	-0.3810272	0.085292056
896423314	ACC	-0.06943185	1.0726024	10.053553
896423316	GYR	-0.5693264	-0.47815478	0.33391422
896423324	ACC	0.36631286	1.7932571	9.572318
896423326	GYR	-0.42271876	-0.6247624	0.44020477
896423334	ACC	1.460463	2.0757728	9.402329
896423336	GYR	-0.17348573	-0.88071495	0.6185774
896423344	ACC	2.8874073	2.4037786	8.296208
896423346	GYR	0.059253927	-0.8703303	0.6851617
896423354	ACC	2.8419175	2.5139117	7.5540056
896423356	GYR	0.24617869	-0.7603745	0.6149122
896423364	ACC	2.2720973	2.705448	5.7368064
896423366	GYR	0.28527406	-0.43661594	0.46036333
896423374	ACC	2.1260512	3.0478187	5.2890906
896423376	GYR	0.09590584	-0.0016798794	0.32841644
896423384	ACC	2.0829554	3.6990416	5.006575
896423386	GYR	-0.12339478	0.3202461	0.20318905
896423394	ACC	1.9201498	3.8355112	5.566818
896423396	GYR	-0.27305678	0.4167628	0.07735081
896423404	ACC	1.5586253	3.8762126	5.729624
896423406	GYR	-0.31520647	0.52183163	-0.03688099
896423414	ACC	1.2689269	3.7493198	5.789479
896423416	GYR	-0.23090707	0.44913867	-0.14072809
896423424	ACC	1.1827357	3.845088	6.0432644
896423426	GYR	-0.061086524	0.23839016	-0.22319488
896423434	ACC	1.1085154	3.9264908	5.880459
896423436	GYR	0.047036625	0.12904528	-0.26290113
896423444	ACC	0.9528923	3.5889084	5.5596356
896423446	GYR	0.2864958	-0.182496	-0.3300963
896423454	ACC	0.8355764	2.8491	5.669769
896423456	GYR	0.49174652	-0.5166393	-0.36735907
896423464	ACC	2.360683	2.6168625	4.367024
896423466	GYR	0.5833763	-0.6186538	-0.32704198
896423474	ACC	4.134786	2.8419175	4.201824
896423476	GYR	0.50335294	-0.9363037	-0.35269833
896423484	ACC	0.79008657	3.940856	8.55957
896423486	GYR	0.30482176	-1.2796099	-0.67584604
896423494	ACC	1.1420342	4.759673	8.348881
896423496	GYR	0.1966986	-1.1036807	-0.75098246
896423504	ACC	3.502717	4.8937483	7.8724346
896423506	GYR	0.07452556	-0.77198094	-0.567112
896423514	ACC	4.0462008	4.1371803	7.712023
896423516	GYR	-0.08124508	-0.54290646	-0.69172853
896423524	ACC	3.7110126	3.8474822	7.2978263
896423526	GYR	-0.31642818	-0.3828598	-0.9067531
896423534	ACC	1.8794483	4.060566	7.831733
896423536	GYR	-0.44776422	-0.3126103	-0.9708939
